age_stats_standard,playing_time_min_stats_playing_time,value,total_cmp%_stats_passing_per_90,ast_stats_passing_per_90,ppa_stats_passing_per_90,standard_gls_stats_shooting_per_90,standard_sot%_stats_shooting_per_90,sca_sca_stats_gca_per_90,gca_gca_stats_gca_per_90,touches_mid_3rd_stats_possession_per_90,touches_att_3rd_stats_possession_per_90,take_ons_succ_stats_possession_per_90,carries_prgc_stats_possession_per_90,receiving_prgr_stats_possession_per_90,tackles_mid_3rd_stats_defense_per_90,aerial_duels_won%_stats_misc_per_90,performance_crs_stats_misc_per_90,tackles_tkl_stats_defense_per_90,int_stats_defense_per_90,performance_recov_stats_misc_per_90,cluster
-0.1825012209091527,0.9847616683833917,6.617808057701867,0.9824464000447751,1.2419476458729983,2.642518933270273,1.0035931408441638,-0.44296540374949717,3.2865503259868856,2.4774661187465075,1.90425064612501,3.263499338248828,3.8672303687675815,1.4923301100371398,3.0059717562725354,2.47705509902364,0.559427542266032,0.5536926289302404,2.2073379833386557,-0.09491212500817618,2.0549562918285718,2
0.198948471320376,1.2055080557901852,6.617808057701867,0.7331943048849555,-0.2593520404867097,0.5206331175514126,0.15751821408039912,0.06799796771008755,0.986546149244479,-0.33828183674587686,0.21501177232362892,1.7533150566553546,1.6489845064310085,0.5302560308498071,1.6078098794393636,-0.3624436235541455,0.774639933159044,-0.3726084244028642,0.22395559904829,0.5546000738626135,0.8064343071590001,1
-1.1361254514829744,0.8270856773785393,0.035343849458142125,0.9519697551858324,-0.2593520404867097,0.01995492685482307,-0.6046154207367237,-1.0593059763731827,-0.3243288608865321,-0.33828183674587686,-0.2452871897551201,-0.14242546052126837,0.04982207051356059,0.355841546382948,0.12586061355623854,-0.13507702884364037,0.364770370634823,-0.3273261295145763,0.05900472884189367,-0.32761061834063165,-0.30496629454828034,0
-0.37322606702391703,0.4451593880556747,-0.48092785314920894,1.3020672569143044,-0.2593520404867097,-0.3723323669918394,-0.1400218362800229,1.8837344071375286,-0.316364125338021,0.47515646150747853,-0.2126230432668189,-0.3199983758721472,-0.12771522095348498,-0.24031533963629648,-0.3307046714859982,-0.3624436235541455,-0.4423385364867655,-0.442552545389833,-0.26679734550876116,-0.32761061834063165,-0.23949987967185452,0
-0.1825012209091527,-0.9003424018523991,3.391109916405924,2.0702785979858955,5.408921362798794,3.89621947397333,0.1543740984252133,0.46961807236748077,5.24455794828262,3.6483712091492806,2.5288237315660216,5.535182785424411,3.2688614152521818,7.666450076209692,7.074021624879473,2.111575065424519,0.6583768794749879,3.3885039494285887,2.0615034472544957,3.1866742182577745,3.0772387444772766,2
-0.7546757592534458,0.3505537934527632,0.9388193290210065,1.131440179813047,-0.2593520404867097,0.07535583232018771,0.35062372487518473,0.5321362347476561,0.34633970530414454,0.4979631427669181,0.09272569075870332,1.0356912871672947,-0.12150583219637123,1.2435663760057525,2.3500058767830834,-0.10296710477237499,-0.14758873331280886,-0.3548863418267266,-0.13462872853807648,0.22525973757282486,0.27054945618237936,1
-0.37322606702391703,-0.7111312126465762,0.09987781228406101,1.1450217147846393,4.945153538893616,2.240538759901992,-0.6046154207367237,0.9493190853728778,0.9283632847639397,2.1020330580141895,0.4298349996415045,1.5571352865839077,-0.016981121451621863,2.833375522044511,1.6473143481884545,1.5305555248310452,1.7079952548505088,1.1563594627781861,2.0484927190352225,0.4790774918785479,1.5632871122213376,1
0.7711230096646691,1.328144937682848,0.680683477717331,0.7937128566097061,-0.2593520404867097,-0.3723323669918394,-0.23428720124225214,0.11364490111297021,-0.20463543775523635,-0.33828183674587686,-0.11257810265200957,-0.11882313336923622,-0.17265079756293678,0.12301496602434242,-0.1546559198627989,0.03993300702048419,0.986023281430506,-0.3405929390718724,-0.09267447343964846,-0.11327319775099462,0.07561176845001219,0
1.1525727018941978,-1.4889994349371813,2.100430659887546,2.254369850700381,-0.2593520404867097,-0.3723323669918394,-0.6046154207367237,-1.0593059763731827,-0.3966691195381475,-0.33828183674587686,-0.06052102573934999,0.021402165881726675,0.15139538601011554,-0.3363681790638217,0.2539346326369584,-0.3624436235541455,3.607947714319745,-0.24980698824081152,-0.3919481598084359,0.28016809483820226,-0.2799110451190244,1
0.198948471320376,-0.9529010655206832,1.1324212174987631,2.3964120634639516,-0.2593520404867097,2.5455947797931495,-0.6046154207367237,-1.0593059763731827,1.6211467245767062,1.0243305410389312,1.7417179047631426,1.5555530471846055,0.39279125690806505,0.3072346028871089,0.40238496936796736,1.3287637374397303,2.5593964514205974,0.4859527019930164,1.4948433045064586,2.8254342794703744,1.4268509946991947,1
