player,nation_stats_standard,squad,age_stats_standard,position_stats_standard,playing_time_min_stats_playing_time,playing_time_90s,total_cmp%_stats_passing_per_90,ast_stats_passing_per_90,ppa_stats_passing_per_90,standard_gls_stats_shooting_per_90,standard_sot%_stats_shooting_per_90,sca_sca_stats_gca_per_90,gca_gca_stats_gca_per_90,touches_mid_3rd_stats_possession_per_90,touches_att_3rd_stats_possession_per_90,take_ons_succ_stats_possession_per_90,carries_prgc_stats_possession_per_90,receiving_prgr_stats_possession_per_90,tackles_mid_3rd_stats_defense_per_90,aerial_duels_won%_stats_misc_per_90,performance_crs_stats_misc_per_90,tackles_tkl_stats_defense_per_90,int_stats_defense_per_90,performance_recov_stats_misc_per_90
Tom Barkhuizen,ENG,Derby County,31,Forward,1002.0,11.133333333333333,5.82934131736527,0.0,0.08982035928143713,0.0,4.491017964071856,0.17964071856287425,0.0,1.5269461077844313,2.245508982035928,0.17964071856287425,0.2694610778443114,0.5389221556886228,0.0,6.736526946107785,0.08982035928143713,0.2694610778443114,0.0,0.718562874251497
Sam Bell,ENG,Bristol City,22,Forward,486.0,5.4,10.574074074074074,0.0,0.0,0.0,0.0,0.18518518518518517,0.0,0.7407407407407407,0.9259259259259258,0.0,0.0,0.5555555555555555,0.18518518518518517,0.0,0.18518518518518517,0.18518518518518517,0.0,0.37037037037037035
Anis Ben Slimane,TUN,Norwich City,23,Midfielder,900.0,10.0,8.5,0.0,0.7,0.0,0.0,0.9,0.3,20.1,8.9,0.7,0.6,2.4,0.7,2.2199999999999998,0.4,1.9,0.3,4.1
Jóhann Berg Guðmundsson,ISL,Burnley,34,Midfielder,1350.0,15.0,3.3333333333333335,0.0,0.0,0.06666666666666667,6.666666666666667,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
Florian Bianchini,FRA,Swansea City,23,Forward,572.0,6.355555555555555,9.723776223776223,0.0,0.15734265734265734,0.15734265734265734,5.900349650349651,0.47202797202797203,0.0,6.608391608391609,8.024475524475525,0.0,0.47202797202797203,3.7762237762237763,0.9440559440559441,6.561188811188812,1.5734265734265735,1.5734265734265735,0.0,1.5734265734265735
Max Bird,ENG,Bristol City,24,Midfielder,1137.0,12.633333333333333,6.007915567282323,0.158311345646438,1.424802110817942,0.079155672823219,2.3271767810026387,2.453825857519789,0.554089709762533,21.29287598944591,14.881266490765173,0.237467018469657,1.424802110817942,2.928759894459103,1.266490765171504,2.6358839050131926,1.899736147757256,1.978891820580475,1.345646437994723,3.245382585751979
Colby Bishop,ENG,Portsmouth,28,Forward,815.0,9.055555555555555,1.8441717791411043,0.0,0.11042944785276074,0.11042944785276074,0.0,0.0,0.0,0.5521472392638037,0.44171779141104295,0.0,0.0,0.0,0.0,2.208588957055215,0.0,0.0,0.11042944785276074,0.0
Corey Blackett-Taylor,ENG,Derby County,27,Forward,509.0,5.655555555555556,12.695481335952847,0.0,0.3536345776031434,0.1768172888015717,10.096267190569744,1.237721021611002,0.1768172888015717,5.304518664047151,6.365422396856581,0.8840864440078585,1.4145383104125735,2.298624754420432,0.0,0.0,0.8840864440078585,0.1768172888015717,0.3536345776031434,1.768172888015717
Josh Bowler,ENG,Preston,25,Forward,1171.0,13.011111111111111,5.656703672075149,0.0,0.46114432109308284,0.0,1.9214346712211785,0.3842869342442357,0.0,3.22801024765158,4.227156276686593,0.3074295473953886,0.1537147736976943,1.2297181895815543,0.23057216054654142,0.0,0.53800170794193,0.53800170794193,0.1537147736976943,0.6148590947907772
Robbie Brady,IRL,Preston,32,Forward,567.0,6.3,10.253968253968253,0.15873015873015872,1.5873015873015874,0.0,4.53968253968254,3.8095238095238098,0.31746031746031744,29.365079365079367,25.873015873015873,0.6349206349206349,1.4285714285714286,3.9682539682539684,1.4285714285714286,11.11111111111111,9.841269841269842,2.6984126984126986,1.9047619047619049,5.8730158730158735
Cameron Brannagan,ENG,Oxford United,28,Midfielder,990.0,11.0,7.545454545454546,0.09090909090909091,0.2727272727272727,0.09090909090909091,6.0636363636363635,0.6363636363636364,0.09090909090909091,8.454545454545455,3.0,0.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,0.2727272727272727,0.7272727272727273,0.36363636363636365,1.2727272727272727
Jacob Brown,SCO,Luton Town,26,Forward,918.0,10.2,7.313725490196078,0.09803921568627452,0.3921568627450981,0.19607843137254904,3.5686274509803924,0.8823529411764707,0.19607843137254904,2.843137254901961,6.07843137254902,0.4901960784313726,0.4901960784313726,1.9607843137254903,0.09803921568627452,3.1764705882352944,0.19607843137254904,0.09803921568627452,0.0,0.8823529411764707
Alan Browne,IRL,Sunderland,29,Midfielder,1235.0,13.722222222222221,5.786234817813766,0.0,0.29149797570850206,0.07287449392712551,4.372469635627531,1.0202429149797572,0.07287449392712551,11.441295546558704,5.9757085020242915,0.14574898785425103,0.6558704453441296,1.6032388663967612,0.07287449392712551,2.2153846153846155,0.9473684210526316,0.728744939271255,0.3643724696356275,1.8947368421052633
John Buckley,ENG,Blackburn,25,Midfielder,949.0,10.544444444444444,8.288724973656482,0.0,0.09483667017913594,0.0,0.0,0.5690200210748156,0.0,8.63013698630137,2.0864067439409903,0.09483667017913594,0.09483667017913594,0.18967334035827188,0.09483667017913594,4.7418335089567965,0.2845100105374078,0.18967334035827188,0.18967334035827188,1.2328767123287672
Finley Burns,ENG,Hull City,21,Midfielder,609.0,6.766666666666667,11.822660098522167,0.0,0.0,0.0,0.0,0.1477832512315271,0.0,2.0689655172413794,1.625615763546798,0.0,0.0,0.1477832512315271,0.0,7.389162561576355,0.0,0.0,0.5911330049261084,0.7389162561576355
Todd Cantwell,ENG,Blackburn,26,Forward,1350.0,15.0,5.213333333333334,0.13333333333333333,1.0,0.0,2.2199999999999998,2.2666666666666666,0.26666666666666666,15.266666666666667,12.4,0.8,1.9333333333333333,2.8666666666666667,0.4,0.0,2.2666666666666666,0.9333333333333333,0.4,2.8666666666666667
Žan Celar,SVN,QPR,25,Forward,622.0,6.911111111111111,10.186495176848876,0.0,0.28938906752411575,0.0,3.617363344051447,1.8810289389067523,0.0,10.12861736334405,10.996784565916398,0.28938906752411575,0.4340836012861736,4.196141479099678,0.28938906752411575,6.207395498392282,0.4340836012861736,0.5787781350482315,0.0,2.02572347266881
Ilias Chair,MAR,QPR,27,Midfielder,1349.0,14.988888888888889,4.5433654558932535,0.0,0.4670126019273536,0.0,3.0355819125277983,1.5344699777613047,0.0,6.471460340993328,8.673091178650852,0.5337286879169756,1.134173461823573,1.4677538917716828,0.0,1.3343217197924389,3.0689399555226093,0.1334321719792439,0.1334321719792439,1.267605633802817
Giorgi Chakvetadze,GEO,Watford,25,Midfielder,968.0,10.755555555555556,7.056818181818182,0.2789256198347107,1.2086776859504131,0.09297520661157024,2.4080578512396693,7.252066115702479,0.6508264462809917,30.58884297520661,34.6797520661157,2.603305785123967,7.438016528925619,8.181818181818182,0.743801652892562,3.830578512396694,7.066115702479339,1.2086776859504131,0.371900826446281,5.020661157024793
Tawanda Chirewa,ZIM,Derby County,21,Midfielder,971.0,10.78888888888889,7.044284243048403,0.0,0.0,0.0,9.268795056642636,0.27806385169927905,0.0,2.317198764160659,0.8341915550978373,0.1853759011328527,0.0,0.4634397528321318,0.1853759011328527,0.0,0.0,0.27806385169927905,0.09268795056642636,0.4634397528321318
Tahith Chong,NED,Luton Town,24,Midfielder,444.0,4.933333333333334,15.283783783783784,0.0,1.4189189189189189,0.4054054054054054,5.797297297297297,4.0540540540540535,0.4054054054054054,38.51351351351351,35.27027027027027,3.4459459459459456,6.283783783783783,11.148648648648647,0.6081081081081081,7.459459459459459,5.675675675675675,1.6216216216216215,0.2027027027027027,8.31081081081081
Jack Clarke,ENG,Sunderland,23,Forward,1350.0,15.0,5.1,0.06666666666666667,0.06666666666666667,0.06666666666666667,3.3333333333333335,0.6666666666666666,0.13333333333333333,2.6,2.533333333333333,0.4666666666666667,0.4,0.8666666666666667,0.0,3.3333333333333335,0.4666666666666667,0.13333333333333333,0.0,0.6
Josh Coburn,ENG,Millwall,21,Forward,879.0,9.766666666666667,5.610921501706484,0.0,0.0,0.20477815699658702,4.09556313993174,0.20477815699658702,0.20477815699658702,2.7645051194539247,3.0716723549488054,0.3071672354948805,0.10238907849829351,0.5119453924914675,0.3071672354948805,4.09556313993174,0.0,0.40955631399317405,0.10238907849829351,0.7167235494880545
Jack Colback,ENG,QPR,35,Midfielder,697.0,7.7444444444444445,11.42754662840746,0.0,0.0,0.0,0.0,0.1291248206599713,0.0,9.167862266857963,2.4533715925394546,0.2582496413199426,0.0,0.1291248206599713,0.1291248206599713,3.2281205164992826,0.0,0.2582496413199426,0.2582496413199426,0.7747489239598279
Devante Cole,ENG,West Brom,29,Forward,932.0,10.355555555555556,4.828326180257511,0.0,0.0,0.0,9.656652360515022,0.09656652360515021,0.0,0.5793991416309012,0.9656652360515021,0.0,0.09656652360515021,0.2896995708154506,0.0,4.46137339055794,0.0,0.09656652360515021,0.0,0.09656652360515021
James Collins,IRL,Derby County,33,Forward,693.0,7.7,7.324675324675324,0.0,0.12987012987012986,0.0,0.0,0.2597402597402597,0.0,3.5064935064935066,3.2467532467532467,0.0,0.12987012987012986,0.9090909090909091,0.0,3.896103896103896,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.7792207792207793
Rubin Colwill,WAL,Cardiff City,22,Midfielder,1300.0,14.444444444444445,5.593846153846154,0.20769230769230768,0.8307692307692307,0.06923076923076923,3.2607692307692306,3.8076923076923075,0.27692307692307694,19.869230769230768,17.515384615384615,1.9384615384615385,2.769230769230769,4.569230769230769,0.7615384615384615,3.7246153846153844,1.8692307692307693,1.5923076923076922,0.20769230769230768,4.361538461538461
Aaron Connolly,IRL,Sunderland,24,Forward,1236.0,13.733333333333333,5.665048543689321,0.0,0.0,0.0,7.281553398058253,0.0,0.0,0.7281553398058253,0.8009708737864079,0.14563106796116507,0.0,0.3640776699029126,0.07281553398058253,1.2160194174757282,0.0,0.07281553398058253,0.0,0.14563106796116507
Charlie Crew,WAL,Leeds United,18,Midfielder,974.0,10.822222222222223,7.697125256673511,0.0,0.0,0.0,9.240246406570842,0.0,0.0,0.36960985626283366,0.27720739219712526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09240246406570841
Ante Crnac,CRO,Norwich City,20,Forward,419.0,4.655555555555556,15.465393794749403,0.0,0.6443914081145584,0.21479713603818615,9.77326968973747,4.081145584725537,0.21479713603818615,30.501193317422434,26.634844868735083,2.3627684964200477,4.295942720763723,8.37708830548926,0.8591885441527446,10.739856801909307,1.0739856801909307,3.007159904534606,0.0,5.369928400954653
Liam Cullen,WAL,Swansea City,25,Forward,1350.0,15.0,4.46,0.0,0.2,0.13333333333333333,1.48,0.6,0.0,5.666666666666667,5.733333333333333,0.0,0.4,1.5333333333333334,0.4,2.54,0.26666666666666666,0.6666666666666666,0.0,0.8666666666666667
Jaden Dixon,ENG,Stoke City,17,Forward,1350.0,15.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elijah Dixon-Bonner,ENG,QPR,23,Midfielder,1305.0,14.5,5.013793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.4827586206896552,0.13793103448275862,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.06896551724137931
Ben Doak,SCO,Middlesbrough,19,Forward,1170.0,13.0,5.9,0.23076923076923078,1.3846153846153846,0.07692307692307693,4.1,3.4615384615384617,0.5384615384615384,6.538461538461538,21.846153846153847,1.7692307692307692,5.0,9.538461538461538,0.38461538461538464,3.076923076923077,1.8461538461538463,0.6923076923076923,0.15384615384615385,1.7692307692307692
Tyrhys Dolan,ENG,Blackburn,22,Midfielder,738.0,8.2,9.085365853658537,0.24390243902439027,0.7317073170731708,0.24390243902439027,5.743902439024391,4.024390243902439,0.6097560975609757,23.04878048780488,22.80487804878049,1.707317073170732,3.048780487804878,9.390243902439025,0.9756097560975611,3.048780487804878,1.5853658536585367,2.073170731707317,0.48780487804878053,6.829268292682928
George Earthy,ENG,Bristol City,20,Forward,1350.0,15.0,5.713333333333334,0.0,0.0,0.0,2.2199999999999998,0.2,0.06666666666666667,4.066666666666666,3.1333333333333333,0.0,0.4666666666666667,0.8,0.2,0.0,0.2,0.4,0.26666666666666666,0.9333333333333333
John Egan,IRL,Burnley,32,Forward,800.0,8.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aidomo Emakhu,IRL,Millwall,21,Forward,650.0,7.222222222222222,7.546153846153846,0.0,0.13846153846153847,0.0,0.0,0.27692307692307694,0.0,1.3846153846153846,2.353846153846154,0.13846153846153847,0.27692307692307694,0.27692307692307694,0.0,0.0,0.6923076923076923,0.27692307692307694,0.13846153846153847,0.41538461538461535
Christian Fassnacht,SUI,Norwich City,31,Forward,683.0,7.588888888888889,9.408491947291363,0.0,0.13177159590043924,0.0,4.387994143484627,0.0,0.0,2.3718887262079065,2.108345534407028,0.0,0.0,1.054172767203514,0.0,6.588579795021962,0.13177159590043924,0.2635431918008785,0.0,0.527086383601757
Tegan Finn,ENG,Plymouth Argyle,0,Midfielder,915.0,10.166666666666666,6.560655737704919,0.0,0.0,0.0,0.0,0.0,0.0,0.29508196721311475,0.0,0.09836065573770493,0.0,0.0,0.0,0.0,0.0,0.0,0.19672131147540986,0.09836065573770493
Zian Flemming,NED,Burnley,26,Forward,1347.0,14.966666666666667,4.276169265033407,0.06681514476614699,0.26726057906458794,0.06681514476614699,3.193763919821826,0.734966592427617,0.06681514476614699,4.075723830734966,5.679287305122495,0.0,0.33407572383073497,2.071269487750557,0.33407572383073497,3.775055679287305,0.40089086859688194,0.46770601336302897,0.06681514476614699,0.8017817371937639
Tyrese Fornah,SLE,Derby County,25,Midfielder,702.0,7.8,8.551282051282051,0.0,0.0,0.0,0.0,0.0,0.0,0.25641025641025644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Forshaw,ENG,Plymouth Argyle,33,Midfielder,874.0,9.71111111111111,8.742562929061787,0.0,0.20594965675057209,0.0,7.723112128146454,0.7208237986270023,0.0,20.491990846681922,4.530892448512586,0.30892448512585813,0.20594965675057209,1.3386727688787186,0.6178489702517163,10.297482837528605,0.7208237986270023,1.853546910755149,0.5148741418764302,2.471395881006865
Marcus Forss,FIN,Middlesbrough,25,Forward,1350.0,15.0,5.333333333333333,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.26666666666666666,0.0,0.06666666666666667,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
Michael Frey,SUI,QPR,30,Forward,509.0,5.655555555555556,11.457760314341845,0.1768172888015717,0.7072691552062867,0.5304518664047151,4.4204322200392925,3.0058939096267188,0.1768172888015717,20.333988212180746,18.56581532416503,0.5304518664047151,1.237721021611002,5.12770137524558,0.5304518664047151,6.630648330058938,0.3536345776031434,1.237721021611002,0.5304518664047151,3.713163064833006
Mads Frøkjær-Jensen,DEN,Preston,25,Midfielder,974.0,10.822222222222223,6.403490759753593,0.0,0.9240246406570841,0.18480492813141683,1.3213552361396304,2.0328542094455853,0.0,19.496919917864474,16.817248459958932,0.7392197125256673,1.2936344969199178,4.0657084188911705,0.6468172484599589,3.5205338809034905,2.5872689938398357,1.3860369609856262,0.27720739219712526,3.8809034907597533
Leo Fuhr Hjelde,NOR,Sunderland,21,Forward,859.0,9.544444444444444,6.548311990686845,0.0,0.0,0.0,0.0,0.0,0.0,0.20954598370197905,0.10477299185098952,0.0,0.10477299185098952,0.10477299185098952,0.0,0.0,0.10477299185098952,0.0,0.0,0.0
Sam Gallagher,ENG,Stoke City,29,Forward,998.0,11.088888888888889,4.18436873747495,0.09018036072144289,0.18036072144288579,0.09018036072144289,2.2545090180360723,0.45090180360721444,0.18036072144288579,2.6152304609218437,2.344689378757515,0.09018036072144289,0.18036072144288579,0.5410821643286573,0.09018036072144289,3.003006012024048,0.09018036072144289,0.36072144288577157,0.0,0.36072144288577157
Djeidi Gassama,FRA,Sheffield Weds,21,Forward,670.0,7.444444444444445,9.295522388059702,0.0,1.4776119402985075,0.13432835820895522,4.137313432835821,2.6865671641791042,0.13432835820895522,13.029850746268657,16.52238805970149,1.7462686567164178,2.417910447761194,5.776119402985074,0.6716417910447761,3.102985074626866,1.208955223880597,1.0746268656716418,0.26865671641791045,5.776119402985074
Tyler Goodhram,ENG,Oxford United,21,Midfielder,640.0,7.111111111111111,10.96875,0.0,1.546875,0.28125,4.331250000000001,5.625,0.703125,44.859375,29.25,2.53125,3.515625,8.578125,2.109375,2.0109375000000003,1.546875,4.359375,0.984375,8.71875
Andre Gray,JAM,Plymouth Argyle,33,Forward,1268.0,14.088888888888889,3.662460567823344,0.0,0.07097791798107256,0.07097791798107256,7.097791798107256,0.28391167192429023,0.0,1.4905362776025237,1.5615141955835963,0.0,0.0,0.3548895899053628,0.14195583596214512,1.774447949526814,0.14195583596214512,0.14195583596214512,0.0,0.3548895899053628
Ilia Gruev,BUL,Leeds United,24,Midfielder,1140.0,12.666666666666666,6.742105263157896,0.0,0.31578947368421056,0.0,3.5921052631578947,1.973684210526316,0.0,27.710526315789476,11.289473684210527,0.0,0.2368421052631579,0.7105263157894737,0.7894736842105263,3.505263157894737,2.8421052631578947,1.4210526315789473,0.7894736842105263,1.1842105263157896
Josuha Guilavogui,FRA,Leeds United,34,Midfielder,774.0,8.6,9.372093023255813,0.0,0.11627906976744186,0.0,0.0,0.5813953488372093,0.0,3.488372093023256,0.6976744186046512,0.11627906976744186,0.0,0.11627906976744186,0.23255813953488372,4.651162790697675,0.0,0.3488372093023256,0.11627906976744186,0.5813953488372093
Darko Gyabi,ENG,Plymouth Argyle,20,Midfielder,566.0,6.288888888888889,13.595406360424029,0.15901060070671377,0.7950530035335689,0.0,1.5901060070671378,3.975265017667845,0.15901060070671377,42.773851590106005,13.674911660777385,2.067137809187279,3.1802120141342756,4.134275618374558,1.5901060070671378,7.6007067137809186,0.31802120141342755,3.1802120141342756,0.9540636042402827,5.88339222614841
Rami Al Hajj,SWE,Plymouth Argyle,23,Midfielder,499.0,5.544444444444444,15.511022044088177,0.0,0.9018036072144289,0.18036072144288579,6.763527054108216,2.705410821643287,0.0,28.49699398797595,14.789579158316634,1.0821643286573146,0.7214428857715431,3.0661322645290583,0.7214428857715431,10.51503006012024,0.18036072144288579,1.8036072144288577,0.36072144288577157,2.8857715430861726
Marcus Harness,ENG,Derby County,28,Midfielder,673.0,7.477777777777778,9.213967310549778,0.0,0.8023774145616642,0.1337295690936107,3.3432392273402676,1.0698365527488856,0.1337295690936107,14.041604754829123,10.297176820208024,0.4011887072808321,1.0698365527488856,2.4071322436849925,0.5349182763744428,3.4903417533432393,1.0698365527488856,1.2035661218424962,0.5349182763744428,3.209509658246657
Ryan Hedges,WAL,Blackburn,29,Forward,725.0,8.055555555555555,9.037241379310345,0.12413793103448276,1.613793103448276,0.12413793103448276,4.82896551724138,3.227586206896552,0.2482758620689655,32.02758620689655,27.55862068965517,0.6206896551724138,4.344827586206897,11.296551724137931,1.2413793103448276,5.511724137931035,4.344827586206897,3.4758620689655175,1.3655172413793104,5.337931034482759
Onel Hernández,CUB,Norwich City,31,Forward,840.0,9.333333333333334,7.499999999999999,0.0,0.10714285714285714,0.0,0.0,0.3214285714285714,0.0,0.42857142857142855,2.357142857142857,0.5357142857142857,0.75,1.5,0.0,0.0,0.42857142857142855,0.0,0.0,0.10714285714285714
Jordan Houghton,ENG,Plymouth Argyle,29,Midfielder,621.0,6.9,9.391304347826086,0.0,0.14492753623188406,0.0,7.246376811594202,0.7246376811594203,0.0,12.17391304347826,3.623188405797101,0.0,0.0,0.5797101449275363,0.43478260869565216,7.898550724637681,1.0144927536231882,1.0144927536231882,0.5797101449275363,1.3043478260869565
Jonny Howson,ENG,Middlesbrough,36,Midfielder,727.0,8.077777777777778,10.213204951856946,0.0,0.12379642365887208,0.0,6.1898211829436045,0.49518569463548834,0.0,10.646492434663,5.199449793672628,0.12379642365887208,0.0,0.24759284731774417,0.12379642365887208,0.0,0.7427785419532325,0.6189821182943605,0.12379642365887208,0.8665749656121046
Vakoun Issouf Bayo,CIV,Watford,27,Forward,1069.0,11.877777777777778,6.12067352666043,0.0,0.16838166510757716,0.5051449953227315,3.7043966323666977,0.9260991580916744,0.16838166510757716,9.176800748362956,9.934518241347053,0.3367633302151543,0.5893358278765201,2.609915809167446,0.3367633302151543,2.845650140318054,0.08419083255378858,0.5893358278765201,0.16838166510757716,1.0944808231992516
Mihailo Ivanović,SRB,Millwall,19,Forward,1037.0,11.522222222222222,6.240115718418515,0.0,0.08678881388621022,0.08678881388621022,6.943105110896818,0.3471552555448409,0.08678881388621022,2.8640308582449374,2.343297974927676,0.17357762777242045,0.08678881388621022,0.6943105110896818,0.08678881388621022,1.987463837994214,0.0,0.08678881388621022,0.0,0.4339440694310511
Eom Jisung,KOR,Swansea City,22,Forward,1350.0,15.0,4.86,0.06666666666666667,0.5333333333333333,0.0,0.8333333333333334,1.4666666666666666,0.06666666666666667,7.6,11.2,0.8666666666666667,1.2666666666666666,3.933333333333333,0.4,2.6666666666666665,2.533333333333333,0.8,0.26666666666666666,1.5333333333333334
Daniel Johnson,JAM,Stoke City,32,Forward,537.0,5.966666666666667,16.75977653631285,0.0,0.0,0.0,0.0,0.0,0.0,0.33519553072625696,0.16759776536312848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16759776536312848
Marvin Johnson,ENG,Sheffield Weds,33,Midfielder,765.0,8.5,7.552941176470589,0.23529411764705882,2.235294117647059,0.0,3.9176470588235293,3.6470588235294117,0.35294117647058826,24.470588235294116,13.529411764705882,0.35294117647058826,1.8823529411764706,5.294117647058823,1.2941176470588236,7.847058823529412,4.235294117647059,1.8823529411764706,1.411764705882353,4.823529411764706
Michael Johnston,IRL,West Brom,25,Forward,991.0,11.011111111111111,7.138244197780019,0.09081735620585267,0.6357214934409687,0.0,1.2986881937436934,2.0887991927346117,0.272452068617558,7.991927346115036,13.168516649848637,0.6357214934409687,2.0887991927346117,3.541876892028254,0.18163471241170534,0.0,1.9071644803229062,0.45408678102926336,0.18163471241170534,1.5438950554994955
Isaiah Jones,GUY,Middlesbrough,25,Forward,449.0,4.988888888888889,14.592427616926503,0.0,2.8062360801781736,0.0,5.011135857461024,4.810690423162583,0.40089086859688194,22.249443207126948,32.87305122494432,1.0022271714922049,4.008908685968819,13.229398663697104,1.2026726057906458,6.173719376391983,2.4053452115812917,2.8062360801781736,0.6013363028953229,4.810690423162583
Abu Kamara,ENG,Norwich City,21,Forward,736.0,8.177777777777777,10.699728260869566,0.0,0.0,0.0,0.0,0.12228260869565219,0.0,0.6114130434782609,0.36684782608695654,0.0,0.12228260869565219,0.6114130434782609,0.0,0.0,0.0,0.36684782608695654,0.12228260869565219,0.0
Wilfried Kanga,CIV,Cardiff City,26,Forward,1064.0,11.822222222222223,5.1343984962406015,0.0,0.08458646616541353,0.0,1.6917293233082706,0.42293233082706766,0.08458646616541353,3.2988721804511276,3.4680451127819545,0.08458646616541353,0.3383458646616541,1.5225563909774436,0.0,3.3242481203007515,0.08458646616541353,0.0,0.0,0.2537593984962406
